,asr_transcript,uniqueId
262,That language too goody inn ,2BqVo8kVB2Skwgyb-e6fc15d0447a11e9a9a55dbec3b8816a
263,Life awning the bathroom ,2BqVo8kVB2Skwgyb-e743df20447811e9a9a55dbec3b8816a
264,Don their bedroom heat ,2BqVo8kVB2Skwgyb-e7bfa200447c11e9a9a55dbec3b8816a
265,In green led them bathing though one of the room ,2BqVo8kVB2Skwgyb-e7ff7180447911e9a9a55dbec3b8816a
266,Bought them light on ,2BqVo8kVB2Skwgyb-e9fe9250447811e9a9a55dbec3b8816a
267,Go get me some jewels ,2BqVo8kVB2Skwgyb-ea4482b0447d11e9a9a55dbec3b8816a
268,It might be life to train ,2BqVo8kVB2Skwgyb-ecd56e20447a11e9a9a55dbec3b8816a
269,With a light all ,2BqVo8kVB2Skwgyb-ecdad740447811e9a9a55dbec3b8816a
270,Bring me may sulks ,2BqVo8kVB2Skwgyb-ece93ce0447d11e9a9a55dbec3b8816a
271,Life on the fifth launched room ,2BqVo8kVB2Skwgyb-ee8858d0447b11e9a9a55dbec3b8816a
272,Borne on the broad brimmed them braved her ,2BqVo8kVB2Skwgyb-eef165c0447911e9a9a55dbec3b8816a
273,Give me my socks ,2BqVo8kVB2Skwgyb-ef9dae80447d11e9a9a55dbec3b8816a
274,Bedridden heaped up ,2BqVo8kVB2Skwgyb-f0d3b2f0447c11e9a9a55dbec3b8816a
275,Oki now with their main language too saying ,2BqVo8kVB2Skwgyb-f13a75f0447a11e9a9a55dbec3b8816a
276,Bring sulks ,2BqVo8kVB2Skwgyb-f2308e60447d11e9a9a55dbec3b8816a
277,Burned that ben braided up in the board room ,2BqVo8kVB2Skwgyb-f268d940447911e9a9a55dbec3b8816a
278,Gone their light all in the eatin ,2BqVo8kVB2Skwgyb-f3a3bfb0447811e9a9a55dbec3b8816a
279,Borne on the abroad grimly ,2BqVo8kVB2Skwgyb-f45973c0447b11e9a9a55dbec3b8816a
280,Increase their dumb preacher in the bedroom ,2BqVo8kVB2Skwgyb-f47320d0447c11e9a9a55dbec3b8816a
281,Bring may sulks ,2BqVo8kVB2Skwgyb-f4a510d0447d11e9a9a55dbec3b8816a
282,Bernard the heap in the above them ,2BqVo8kVB2Skwgyb-f56d1890447911e9a9a55dbec3b8816a
283,With all their light in that gethin ,2BqVo8kVB2Skwgyb-f6d99650447811e9a9a55dbec3b8816a
284,Gone there by up barred but on light on ,2BqVo8kVB2Skwgyb-f7c74a50447b11e9a9a55dbec3b8816a
285,Burned i heed i've been the bathroom ,2BqVo8kVB2Skwgyb-f8966c10447911e9a9a55dbec3b8816a
286,Go get mimi socks ,2BqVo8kVB2Skwgyb-f8bd5830447d11e9a9a55dbec3b8816a
287,The light off in the deacon ,2BqVo8kVB2Skwgyb-fa2dca60447811e9a9a55dbec3b8816a
288,Bob but only heat up ,2BqVo8kVB2Skwgyb-fb19bb90447911e9a9a55dbec3b8816a
289,Fetch main sulks ,2BqVo8kVB2Skwgyb-fb270530447d11e9a9a55dbec3b8816a
290,Dawn of the rostrum embrasure ,2BqVo8kVB2Skwgyb-fd247850447c11e9a9a55dbec3b8816a
291,Light the owning the bathrobe ,2BqVo8kVB2Skwgyb-fdcce2c0447b11e9a9a55dbec3b8816a
292,In glee that them braid paying the bathroom ,2BqVo8kVB2Skwgyb-fed7fc10447911e9a9a55dbec3b8816a
293,He then life all eh ,2BqVo8kVB2Skwgyb-ffc2c6b0447811e9a9a55dbec3b8816a
294,Get me my socks ,2ojo7YRL7Gck83Z3-0039bf9045e611e9b578494a5b19ab8b
295,Washroom life's off ,2ojo7YRL7Gck83Z3-004a854045e211e981ce69b74fd7e64e
296,Kitchen heat down ,2ojo7YRL7Gck83Z3-00dd133045e011e981ce69b74fd7e64e
297,Turn the volume up ,2ojo7YRL7Gck83Z3-0171e3b045e111e981ce69b74fd7e64e
298,Turn off the lights in the bedroom ,2ojo7YRL7Gck83Z3-019a653045df11e981ce69b74fd7e64e
299,Bring socks ,2ojo7YRL7Gck83Z3-023a4a8045e611e9b578494a5b19ab8b
300,Turn volume up ,2ojo7YRL7Gck83Z3-027ea35045e211e981ce69b74fd7e64e
301,Decreased the temperature in the kitchen ,2ojo7YRL7Gck83Z3-03e8305045e011e981ce69b74fd7e64e
302,Make the music louder ,2ojo7YRL7Gck83Z3-04267c6045e111e981ce69b74fd7e64e
303,Bring my socks ,2ojo7YRL7Gck83Z3-0445aae045e611e9b578494a5b19ab8b
304,Turn the bedroom lights laugh ,2ojo7YRL7Gck83Z3-044735b045df11e981ce69b74fd7e64e
305,Turn sounder ,2ojo7YRL7Gck83Z3-04928f3045e211e981ce69b74fd7e64e
306,Turn it up ,2ojo7YRL7Gck83Z3-06931a2045e211e981ce69b74fd7e64e
307,Go get me my socks ,2ojo7YRL7Gck83Z3-06ab604045e611e9b578494a5b19ab8b
308,Decreased the heaving in the kitchen ,2ojo7YRL7Gck83Z3-06aef17045e011e981ce69b74fd7e64e
309,Switch off the lights in the bedroom ,2ojo7YRL7Gck83Z3-072bdf1045df11e981ce69b74fd7e64e
310,Make a ladder ,2ojo7YRL7Gck83Z3-089c57a045e211e981ce69b74fd7e64e
311,Fetch my socks ,2ojo7YRL7Gck83Z3-08f2430045e611e9b578494a5b19ab8b
312,Turned down the volume ,2ojo7YRL7Gck83Z3-092727f045e111e981ce69b74fd7e64e
313,Switched the bedroom lights off ,2ojo7YRL7Gck83Z3-09f44de045df11e981ce69b74fd7e64e
314,Turn down the temperature in the bedroom ,2ojo7YRL7Gck83Z3-0a36b8a045e011e981ce69b74fd7e64e
315,Louder ,2ojo7YRL7Gck83Z3-0aa0da3045e211e981ce69b74fd7e64e
316,And bring me my shoes ,2ojo7YRL7Gck83Z3-0b4a15b045e611e9b578494a5b19ab8b
317,Turn the volume down ,2ojo7YRL7Gck83Z3-0bcb6cf045e111e981ce69b74fd7e64e
318,Lights off in the bedroom ,2ojo7YRL7Gck83Z3-0c929f7045df11e981ce69b74fd7e64e
319,While you max ,2ojo7YRL7Gck83Z3-0cf2e08045e211e981ce69b74fd7e64e
320,Turned the temperature in the bedroom down ,2ojo7YRL7Gck83Z3-0d4b72b045e011e981ce69b74fd7e64e
321,Give me my shoes ,2ojo7YRL7Gck83Z3-0d8e877045e611e9b578494a5b19ab8b
322,Make the music softer ,2ojo7YRL7Gck83Z3-0e70c36045e111e981ce69b74fd7e64e
323,Bedroom life's off ,2ojo7YRL7Gck83Z3-0f1356e045df11e981ce69b74fd7e64e
324,Louder please ,2ojo7YRL7Gck83Z3-0f2d191045e211e981ce69b74fd7e64e
325,Bring shoes ,2ojo7YRL7Gck83Z3-0f9ca6f045e611e9b578494a5b19ab8b
326,Turn up the temperature ,2ojo7YRL7Gck83Z3-10e87a2045e111e981ce69b74fd7e64e
327,Increase the volume ,2ojo7YRL7Gck83Z3-114ac8f045e211e981ce69b74fd7e64e
328,Turn off the washroom whites ,2ojo7YRL7Gck83Z3-11c61ad045df11e981ce69b74fd7e64e
329,Bring my shoes ,2ojo7YRL7Gck83Z3-11ee110045e611e9b578494a5b19ab8b
330,Turned down the bedroom here ,2ojo7YRL7Gck83Z3-138624e045e011e981ce69b74fd7e64e
331,Increase the sound volume ,2ojo7YRL7Gck83Z3-13a7569045e211e981ce69b74fd7e64e
332,Go get me my shoes ,2ojo7YRL7Gck83Z3-142ed94045e611e9b578494a5b19ab8b
333,Turn the temperature up ,2ojo7YRL7Gck83Z3-145650b045e111e981ce69b74fd7e64e
334,Switch off the washroom lights ,2ojo7YRL7Gck83Z3-14a741c045df11e981ce69b74fd7e64e
335,I need volume ,2ojo7YRL7Gck83Z3-15cd6ae045e211e981ce69b74fd7e64e
336,Fetch my shoes ,2ojo7YRL7Gck83Z3-1687e47045e611e9b578494a5b19ab8b
337,Turn up the heat ,2ojo7YRL7Gck83Z3-16aaef1045e111e981ce69b74fd7e64e
338,Life's off in the wash room ,2ojo7YRL7Gck83Z3-176884a045df11e981ce69b74fd7e64e
339,Turned the bedroom heat down ,2ojo7YRL7Gck83Z3-17de346045e011e981ce69b74fd7e64e
340,Increase the sound ,2ojo7YRL7Gck83Z3-17f8613045e211e981ce69b74fd7e64e
341,Turn the heater ,2ojo7YRL7Gck83Z3-18f3cda045e111e981ce69b74fd7e64e
342,Allow a different language ,2ojo7YRL7Gck83Z3-19326b0045e611e9b578494a5b19ab8b
343,Washroom life's off ,2ojo7YRL7Gck83Z3-1a1afa7045df11e981ce69b74fd7e64e
344,Louder phone ,2ojo7YRL7Gck83Z3-1a20e68045e211e981ce69b74fd7e64e
345,Bedroom heaped down ,2ojo7YRL7Gck83Z3-1a336f0045e011e981ce69b74fd7e64e
346,Turn down the temperature ,2ojo7YRL7Gck83Z3-1b63bc3045e111e981ce69b74fd7e64e
347,Here's a different language ,2ojo7YRL7Gck83Z3-1bb0b17045e611e9b578494a5b19ab8b
348,I can't hear that ,2ojo7YRL7Gck83Z3-1c3ff5f045e211e981ce69b74fd7e64e
349,Turn volume up ,2ojo7YRL7Gck83Z3-1ca0e20045df11e981ce69b74fd7e64e
350,Decrease the temperature in the bedroom ,2ojo7YRL7Gck83Z3-1d238a1045e011e981ce69b74fd7e64e
351,Changed the language ,2ojo7YRL7Gck83Z3-1df8096045e611e9b578494a5b19ab8b
352,Turned the temperature down ,2ojo7YRL7Gck83Z3-1e0716d045e111e981ce69b74fd7e64e
353,To quiet ,2ojo7YRL7Gck83Z3-1f1b026045e211e981ce69b74fd7e64e
354,Turned sound up ,2ojo7YRL7Gck83Z3-1f4463b045df11e981ce69b74fd7e64e
355,Decorously heating in the bedroom ,2ojo7YRL7Gck83Z3-1fdf9cd045e011e981ce69b74fd7e64e
356,Switch the language ,2ojo7YRL7Gck83Z3-202ebf8045e611e9b578494a5b19ab8b
357,Turned down the heat ,2ojo7YRL7Gck83Z3-205a078045e111e981ce69b74fd7e64e
358,That's too quiet ,2ojo7YRL7Gck83Z3-218c297045e211e981ce69b74fd7e64e
359,Turn it up ,2ojo7YRL7Gck83Z3-21ab78a045df11e981ce69b74fd7e64e
360,Switch language ,2ojo7YRL7Gck83Z3-2234a1a045e611e9b578494a5b19ab8b
361,Turned down the washroom temperature ,2ojo7YRL7Gck83Z3-228d57b045e011e981ce69b74fd7e64e
362,Turn the heat down ,2ojo7YRL7Gck83Z3-2290216045e111e981ce69b74fd7e64e
363,Make it louder ,2ojo7YRL7Gck83Z3-241fd40045df11e981ce69b74fd7e64e
364,Far too quiet ,2ojo7YRL7Gck83Z3-246d295045e211e981ce69b74fd7e64e
365,Switch languages ,2ojo7YRL7Gck83Z3-249bdda045e611e9b578494a5b19ab8b
366,Turn off the music ,2ojo7YRL7Gck83Z3-24ecd61045e111e981ce69b74fd7e64e
367,Turn the temperature down in the wash room ,2ojo7YRL7Gck83Z3-25c3074045e011e981ce69b74fd7e64e
368,Louder ,2ojo7YRL7Gck83Z3-26236c3045df11e981ce69b74fd7e64e
369,Changed system language ,2ojo7YRL7Gck83Z3-2726a73045e611e9b578494a5b19ab8b
370,Stop the music ,2ojo7YRL7Gck83Z3-272bf0a045e111e981ce69b74fd7e64e
371,Well you max ,2ojo7YRL7Gck83Z3-2890749045df11e981ce69b74fd7e64e
372,Turn down the heathen the wash room ,2ojo7YRL7Gck83Z3-28927af045e011e981ce69b74fd7e64e
373,Play ,2ojo7YRL7Gck83Z3-2917e22045e111e981ce69b74fd7e64e
374,Open language settings ,2ojo7YRL7Gck83Z3-298111f045e611e9b578494a5b19ab8b
375,Louder please ,2ojo7YRL7Gck83Z3-2b03be8045df11e981ce69b74fd7e64e
376,Turned the heat down in the wash room ,2ojo7YRL7Gck83Z3-2b62b1f045e011e981ce69b74fd7e64e
377,Put on the music ,2ojo7YRL7Gck83Z3-2b694c3045e111e981ce69b74fd7e64e
378,Said the language ,2ojo7YRL7Gck83Z3-2bd5d76045e611e9b578494a5b19ab8b
379,Increase the volume ,2ojo7YRL7Gck83Z3-2d7ad90045df11e981ce69b74fd7e64e
380,Play the music ,2ojo7YRL7Gck83Z3-2d7bb17045e111e981ce69b74fd7e64e
381,Language settings ,2ojo7YRL7Gck83Z3-2e15672045e611e9b578494a5b19ab8b
382,Turned down the bathroom temperature ,2ojo7YRL7Gck83Z3-2e32a89045e511e9b578494a5b19ab8b
383,Decreased the temperature in the washroom ,2ojo7YRL7Gck83Z3-2e481ea045e011e981ce69b74fd7e64e
384,Start the music ,2ojo7YRL7Gck83Z3-2fc6d9f045e111e981ce69b74fd7e64e
385,Increase the sound volume ,2ojo7YRL7Gck83Z3-303df0a045df11e981ce69b74fd7e64e
386,Said language to chinese ,2ojo7YRL7Gck83Z3-308555b045e611e9b578494a5b19ab8b
387,Decrease the heating in the wash room ,2ojo7YRL7Gck83Z3-311ee55045e011e981ce69b74fd7e64e
388,Turn the temperature down in the bathrobe ,2ojo7YRL7Gck83Z3-312eaa8045e511e9b578494a5b19ab8b
389,Turn on the lamp ,2ojo7YRL7Gck83Z3-3208b3a045e111e981ce69b74fd7e64e
390,I need volume ,2ojo7YRL7Gck83Z3-32cbc77045df11e981ce69b74fd7e64e
391,Sewing which to german ,2ojo7YRL7Gck83Z3-3328894045e611e9b578494a5b19ab8b
392,Washroom heaped down ,2ojo7YRL7Gck83Z3-33c32a5045e011e981ce69b74fd7e64e
393,Turned down the heathen bathroom ,2ojo7YRL7Gck83Z3-33cef7e045e511e9b578494a5b19ab8b
394,Switch on the lamp ,2ojo7YRL7Gck83Z3-3442ec3045e111e981ce69b74fd7e64e
395,Increase the sound ,2ojo7YRL7Gck83Z3-354b6d7045df11e981ce69b74fd7e64e
396,Said language took her in ,2ojo7YRL7Gck83Z3-35b6390045e611e9b578494a5b19ab8b
397,Trimmed the lamp juan ,2ojo7YRL7Gck83Z3-368a924045e111e981ce69b74fd7e64e
398,Turned down the bathroom temperature ,2ojo7YRL7Gck83Z3-36e5c71045e011e981ce69b74fd7e64e
399,Louder phone ,2ojo7YRL7Gck83Z3-37d832d045df11e981ce69b74fd7e64e
400,So language to english ,2ojo7YRL7Gck83Z3-3831c05045e611e9b578494a5b19ab8b
401,Lampon ,2ojo7YRL7Gck83Z3-387d619045e111e981ce69b74fd7e64e
402,He'd up ,2ojo7YRL7Gck83Z3-38ec3e1045e311e981ce69b74fd7e64e
403,Turned the temperature down in the bathroom ,2ojo7YRL7Gck83Z3-39cedd4045e011e981ce69b74fd7e64e
404,I can't hear that ,2ojo7YRL7Gck83Z3-3a6d0e8045df11e981ce69b74fd7e64e
405,Turn off to the lamp ,2ojo7YRL7Gck83Z3-3ac4445045e111e981ce69b74fd7e64e
406,Said my devised chinese ,2ojo7YRL7Gck83Z3-3af685a045e611e9b578494a5b19ab8b
407,Turn up the temperature in the kitchen ,2ojo7YRL7Gck83Z3-3ba0d6c045e311e981ce69b74fd7e64e
408,Turn on the lights ,2ojo7YRL7Gck83Z3-3ba13e3045de11e981ce69b74fd7e64e
409,Turned down the heathen about her ,2ojo7YRL7Gck83Z3-3c5e3ab045e011e981ce69b74fd7e64e
410,To quiet ,2ojo7YRL7Gck83Z3-3c9daa2045df11e981ce69b74fd7e64e
411,Trimmed the lamp off ,2ojo7YRL7Gck83Z3-3d0819d045e111e981ce69b74fd7e64e
412,Turn the kitchen temperature up ,2ojo7YRL7Gck83Z3-3e2bee7045e311e981ce69b74fd7e64e
413,We'll keenness which the main language to journeys ,2ojo7YRL7Gck83Z3-3e377fd045e611e9b578494a5b19ab8b
414,Turn off the lights ,2ojo7YRL7Gck83Z3-3e7e467045de11e981ce69b74fd7e64e
415,Turned the heat down in the bathroom ,2ojo7YRL7Gck83Z3-3f07486045e511e9b578494a5b19ab8b
416,That's too quiet ,2ojo7YRL7Gck83Z3-3f3481a045df11e981ce69b74fd7e64e
417,Turn the heaped down in the bathroom ,2ojo7YRL7Gck83Z3-3f5b752045e011e981ce69b74fd7e64e
418,Switch off the lamp ,2ojo7YRL7Gck83Z3-3f662e1045e111e981ce69b74fd7e64e
419,Increased the temperature in the kitchen ,2ojo7YRL7Gck83Z3-4126b7e045e311e981ce69b74fd7e64e
420,Change language ,2ojo7YRL7Gck83Z3-4136fdd045de11e981ce69b74fd7e64e
421,Lamp off ,2ojo7YRL7Gck83Z3-4170f23045e111e981ce69b74fd7e64e
422,Far too quiet ,2ojo7YRL7Gck83Z3-418b69f045df11e981ce69b74fd7e64e
423,O k no switch the main languaged german ,2ojo7YRL7Gck83Z3-4192dfd045e611e9b578494a5b19ab8b
424,Decreased the temperature in the bathroom ,2ojo7YRL7Gck83Z3-423a793045e011e981ce69b74fd7e64e
425,Switched the lights on ,2ojo7YRL7Gck83Z3-43b4799045e111e981ce69b74fd7e64e
426,Increase the heating in the kitchen ,2ojo7YRL7Gck83Z3-43de0fb045e311e981ce69b74fd7e64e
427,Turn the sound up ,2ojo7YRL7Gck83Z3-440b5e1045df11e981ce69b74fd7e64e
428,How's the music ,2ojo7YRL7Gck83Z3-44312b0045de11e981ce69b74fd7e64e
429,Decrease the heating in the bathroom ,2ojo7YRL7Gck83Z3-44d6f60045e011e981ce69b74fd7e64e
430,Volcanoes which the main language to curran ,2ojo7YRL7Gck83Z3-44df4bb045e611e9b578494a5b19ab8b
431,Turn on the kitchen lights ,2ojo7YRL7Gck83Z3-460d0f9045e111e981ce69b74fd7e64e
432,Resume ,2ojo7YRL7Gck83Z3-4694e49045de11e981ce69b74fd7e64e
433,Bathroom heaped down ,2ojo7YRL7Gck83Z3-471cee6045e011e981ce69b74fd7e64e
434,I need to hear this increase the volume ,2ojo7YRL7Gck83Z3-475b255045df11e981ce69b74fd7e64e
435,Turn up the heat in the kitchen ,2ojo7YRL7Gck83Z3-477910c045e311e981ce69b74fd7e64e
436,O k not switch the main language to english ,2ojo7YRL7Gck83Z3-4803480045e611e9b578494a5b19ab8b
437,Switch on the kitchen lives ,2ojo7YRL7Gck83Z3-4870a21045e111e981ce69b74fd7e64e
438,Pause music ,2ojo7YRL7Gck83Z3-49002d5045e011e981ce69b74fd7e64e
439,Volume down ,2ojo7YRL7Gck83Z3-494ead6045de11e981ce69b74fd7e64e
440,Term the heat up in the kitchen ,2ojo7YRL7Gck83Z3-49f24e2045e311e981ce69b74fd7e64e
441,I can hear anything turn up the volume ,2ojo7YRL7Gck83Z3-4a83405045df11e981ce69b74fd7e64e
442,Turned the sounder ,2ojo7YRL7Gck83Z3-4aa1bd7045e211e981ce69b74fd7e64e
443,Turned the lights on in the kitchen ,2ojo7YRL7Gck83Z3-4af43fb045e111e981ce69b74fd7e64e
444,Set my fond fling which to chinese ,2ojo7YRL7Gck83Z3-4b22625045e611e9b578494a5b19ab8b
445,Stop music ,2ojo7YRL7Gck83Z3-4b4932f045e011e981ce69b74fd7e64e
446,Turned the lights on ,2ojo7YRL7Gck83Z3-4c23031045de11e981ce69b74fd7e64e
447,Kitchen heat up ,2ojo7YRL7Gck83Z3-4c2b754045e311e981ce69b74fd7e64e
448,Stop ,2ojo7YRL7Gck83Z3-4d287a4045e011e981ce69b74fd7e64e
449,Switch on the lights from the kitchen ,2ojo7YRL7Gck83Z3-4d527b0045e111e981ce69b74fd7e64e
450,This video soundness too low turn up the volume ,2ojo7YRL7Gck83Z3-4e0dedb045df11e981ce69b74fd7e64e
451,Said my forms language to german ,2ojo7YRL7Gck83Z3-4e175f6045e611e9b578494a5b19ab8b
452,Turn up the temperature in the bedroom ,2ojo7YRL7Gck83Z3-4eeda28045e311e981ce69b74fd7e64e
453,Switch on the lights ,2ojo7YRL7Gck83Z3-4ef02cd045de11e981ce69b74fd7e64e
454,Play music ,2ojo7YRL7Gck83Z3-4f453fc045e011e981ce69b74fd7e64e
455,Decrease volume ,2ojo7YRL7Gck83Z3-50ae3b1045df11e981ce69b74fd7e64e
456,Said my fawns language to korean ,2ojo7YRL7Gck83Z3-50f4b5c045e611e9b578494a5b19ab8b
457,The lights on ,2ojo7YRL7Gck83Z3-512b4fc045de11e981ce69b74fd7e64e
458,I need to hear this increase the volume ,2ojo7YRL7Gck83Z3-516ec49045e211e981ce69b74fd7e64e
459,Resumed music ,2ojo7YRL7Gck83Z3-51845a5045e011e981ce69b74fd7e64e
460,Turned the temperature in the bedroom up ,2ojo7YRL7Gck83Z3-51beeaf045e311e981ce69b74fd7e64e
461,Turn volume down ,2ojo7YRL7Gck83Z3-535d2e7045df11e981ce69b74fd7e64e
462,Bring me the newspaper ,2ojo7YRL7Gck83Z3-53fc864045e011e981ce69b74fd7e64e
463,Switch off the lights ,2ojo7YRL7Gck83Z3-540ee7b045de11e981ce69b74fd7e64e
464,Said my forms language to english ,2ojo7YRL7Gck83Z3-5437d2d045e611e9b578494a5b19ab8b
465,Turn up the bedroom he ,2ojo7YRL7Gck83Z3-543e69e045e311e981ce69b74fd7e64e
466,Turn sound down ,2ojo7YRL7Gck83Z3-560e92d045df11e981ce69b74fd7e64e
467,And get me the newspaper ,2ojo7YRL7Gck83Z3-5662b0d045e011e981ce69b74fd7e64e
468,Turned the lights off ,2ojo7YRL7Gck83Z3-566d230045de11e981ce69b74fd7e64e
469,Turned the bedroom heat up ,2ojo7YRL7Gck83Z3-56b8dfc045e311e981ce69b74fd7e64e
470,I couldn't hear anything turn at the volume ,2ojo7YRL7Gck83Z3-56f4097045e211e981ce69b74fd7e64e
471,I need to practise my chinese switch the language ,2ojo7YRL7Gck83Z3-57e0687045e611e9b578494a5b19ab8b
472,Bring the newspaper ,2ojo7YRL7Gck83Z3-58a9939045e011e981ce69b74fd7e64e
473,Bedroom heat up ,2ojo7YRL7Gck83Z3-58da392045e311e981ce69b74fd7e64e
474,Life's off ,2ojo7YRL7Gck83Z3-58ddadd045de11e981ce69b74fd7e64e
475,Decrease audio volume ,2ojo7YRL7Gck83Z3-58f5862045df11e981ce69b74fd7e64e
476,The video saunders to low turn up the volume ,2ojo7YRL7Gck83Z3-5ab3345045e211e981ce69b74fd7e64e
477,Bring newspaper ,2ojo7YRL7Gck83Z3-5ad5744045e011e981ce69b74fd7e64e
478,Anita practised by german switch thawing witch ,2ojo7YRL7Gck83Z3-5b2ef73045e611e9b578494a5b19ab8b
479,Volume up ,2ojo7YRL7Gck83Z3-5b3be92045de11e981ce69b74fd7e64e
480,Reduce audio volume ,2ojo7YRL7Gck83Z3-5bc76ad045df11e981ce69b74fd7e64e
481,Go get the newspaper ,2ojo7YRL7Gck83Z3-5d44516045e011e981ce69b74fd7e64e
482,Increase the temperature in the bedroom ,2ojo7YRL7Gck83Z3-5d917fa045e311e981ce69b74fd7e64e
483,Turn up the volume ,2ojo7YRL7Gck83Z3-5def977045de11e981ce69b74fd7e64e
484,Turn it down ,2ojo7YRL7Gck83Z3-5e13a4c045df11e981ce69b74fd7e64e
485,I need to practise mercurian switched the language ,2ojo7YRL7Gck83Z3-5ed2d1e045e611e9b578494a5b19ab8b
486,Fetch the newspaper ,2ojo7YRL7Gck83Z3-5fa8a73045e011e981ce69b74fd7e64e
487,Turn volume down ,2ojo7YRL7Gck83Z3-5fcc49e045e211e981ce69b74fd7e64e
488,Quieter ,2ojo7YRL7Gck83Z3-6027b7b045df11e981ce69b74fd7e64e
489,Increase the hitting in the bedroom ,2ojo7YRL7Gck83Z3-6041d29045e311e981ce69b74fd7e64e
490,Turned the volume up ,2ojo7YRL7Gck83Z3-608c897045de11e981ce69b74fd7e64e
491,Bring me some juice ,2ojo7YRL7Gck83Z3-62044a7045e011e981ce69b74fd7e64e
492,I need to practise my english switch the language ,2ojo7YRL7Gck83Z3-6224bc0045e611e9b578494a5b19ab8b
493,Turned sound down ,2ojo7YRL7Gck83Z3-6260142045e211e981ce69b74fd7e64e
494,Volume mute ,2ojo7YRL7Gck83Z3-628fb70045df11e981ce69b74fd7e64e
495,Turn up the washroom temperature ,2ojo7YRL7Gck83Z3-62dfd60045e311e981ce69b74fd7e64e
496,Make the music louder ,2ojo7YRL7Gck83Z3-633eb12045de11e981ce69b74fd7e64e
497,Get me some juice ,2ojo7YRL7Gck83Z3-644b544045e011e981ce69b74fd7e64e
498,Turn the washroom leaps off ,2ojo7YRL7Gck83Z3-64c1ae0045e611e9b578494a5b19ab8b
499,Decrease audio volume ,2ojo7YRL7Gck83Z3-64fc1bc045e211e981ce69b74fd7e64e
500,Lower the volume ,2ojo7YRL7Gck83Z3-65028bc045df11e981ce69b74fd7e64e
501,Turned the temperature up in the washroom ,2ojo7YRL7Gck83Z3-65a7818045e311e981ce69b74fd7e64e
502,Turn down the volume ,2ojo7YRL7Gck83Z3-6607470045de11e981ce69b74fd7e64e
503,Bring me some juice ,2ojo7YRL7Gck83Z3-6698518045e011e981ce69b74fd7e64e
504,Volume lower ,2ojo7YRL7Gck83Z3-6764709045df11e981ce69b74fd7e64e
505,Turn the volume down ,2ojo7YRL7Gck83Z3-688edc4045de11e981ce69b74fd7e64e
506,Bring juice ,2ojo7YRL7Gck83Z3-68ddada045e011e981ce69b74fd7e64e
507,Turn the heat up in the watcher ,2ojo7YRL7Gck83Z3-694bf87045e311e981ce69b74fd7e64e
508,Decrease the volume ,2ojo7YRL7Gck83Z3-69ac16a045df11e981ce69b74fd7e64e
509,Ruddiness audio volume ,2ojo7YRL7Gck83Z3-6a22ecf045e211e981ce69b74fd7e64e
510,Make the music softer ,2ojo7YRL7Gck83Z3-6b41ee5045de11e981ce69b74fd7e64e
511,Go get me some juice ,2ojo7YRL7Gck83Z3-6b542be045e011e981ce69b74fd7e64e
512,Turn the hereupon the washer ,2ojo7YRL7Gck83Z3-6bb8b2b045e311e981ce69b74fd7e64e
513,Turn it down ,2ojo7YRL7Gck83Z3-6c430dd045e211e981ce69b74fd7e64e
514,Decrease sound levels ,2ojo7YRL7Gck83Z3-6c9ca6e045df11e981ce69b74fd7e64e
515,Bring me my socks ,2ojo7YRL7Gck83Z3-6da791c045e011e981ce69b74fd7e64e
516,Turn up the temperature ,2ojo7YRL7Gck83Z3-6ddb5de045de11e981ce69b74fd7e64e
517,Washroom heat up ,2ojo7YRL7Gck83Z3-6e0f25d045e311e981ce69b74fd7e64e
518,Quieter ,2ojo7YRL7Gck83Z3-6e4dd1f045e211e981ce69b74fd7e64e
519,Too loud ,2ojo7YRL7Gck83Z3-6eb91e4045df11e981ce69b74fd7e64e
520,Get me my socks ,2ojo7YRL7Gck83Z3-70102d5045e011e981ce69b74fd7e64e
521,Volume mute ,2ojo7YRL7Gck83Z3-706f044045e211e981ce69b74fd7e64e
522,Turned the temperature up ,2ojo7YRL7Gck83Z3-7080db6045de11e981ce69b74fd7e64e
523,Increase the temperature in the washer ,2ojo7YRL7Gck83Z3-70d4fc9045e311e981ce69b74fd7e64e
524,That's too loud ,2ojo7YRL7Gck83Z3-7132d0d045df11e981ce69b74fd7e64e
525,Bring socks ,2ojo7YRL7Gck83Z3-7238d9b045e011e981ce69b74fd7e64e
526,Lower the volume ,2ojo7YRL7Gck83Z3-72b5bff045e211e981ce69b74fd7e64e
527,Turn up the heap ,2ojo7YRL7Gck83Z3-72e5f48045de11e981ce69b74fd7e64e
528,Far too loud ,2ojo7YRL7Gck83Z3-7383c5b045df11e981ce69b74fd7e64e
529,Increase the heating in the washroom ,2ojo7YRL7Gck83Z3-741bea3045e311e981ce69b74fd7e64e
530,Bring my socks ,2ojo7YRL7Gck83Z3-7457c21045e011e981ce69b74fd7e64e
531,Volume lower ,2ojo7YRL7Gck83Z3-7501f9e045e211e981ce69b74fd7e64e
532,Turned the heat up ,2ojo7YRL7Gck83Z3-75a9815045de11e981ce69b74fd7e64e
533,Make it quieter ,2ojo7YRL7Gck83Z3-75dafc2045df11e981ce69b74fd7e64e
534,Go get me my socks ,2ojo7YRL7Gck83Z3-76c2326045e011e981ce69b74fd7e64e
535,Decrease the volume ,2ojo7YRL7Gck83Z3-7745a85045e211e981ce69b74fd7e64e
