,asr_transcript,uniqueId
274,Play the music ,4BrX8aDqK2cLZRYl-933128d0453011e9b1e4e5985dca719e
275,Turn the heat up in the kitchen ,4BrX8aDqK2cLZRYl-93a9c620452e11e9b1e4e5985dca719e
276,Get me my socks ,4BrX8aDqK2cLZRYl-93e1a990452f11e9b1e4e5985dca719e
277,Wash from heat down ,4BrX8aDqK2cLZRYl-94f4bfe0453211e9b1e4e5985dca719e
278,Quieter ,4BrX8aDqK2cLZRYl-959d0340453111e9b1e4e5985dca719e
279,Start the music ,4BrX8aDqK2cLZRYl-95f5ee20453011e9b1e4e5985dca719e
280,Bring socks ,4BrX8aDqK2cLZRYl-967043b0452f11e9b1e4e5985dca719e
281,Kitchen heave out ,4BrX8aDqK2cLZRYl-96939fa0452e11e9b1e4e5985dca719e
282,Turned down the bathroom temperature ,4BrX8aDqK2cLZRYl-97e66190453211e9b1e4e5985dca719e
283,Volume mute ,4BrX8aDqK2cLZRYl-97fee810453111e9b1e4e5985dca719e
284,Turn on the lamp ,4BrX8aDqK2cLZRYl-98ba3e40453011e9b1e4e5985dca719e
285,Turn up the temperature in the bedroom ,4BrX8aDqK2cLZRYl-99a48920452e11e9b1e4e5985dca719e
286,Lower the volume ,4BrX8aDqK2cLZRYl-9a8c49b0453111e9b1e4e5985dca719e
287,Switch on the lamp ,4BrX8aDqK2cLZRYl-9b6009e0453011e9b1e4e5985dca719e
288,Turned the temperature down in the bathroom ,4BrX8aDqK2cLZRYl-9b8ea910453211e9b1e4e5985dca719e
289,Lights on in the washroom ,4BrX8aDqK2cLZRYl-9bea01c0452d11e9b1e4e5985dca719e
290,Go get me my socks ,4BrX8aDqK2cLZRYl-9ce036b0452f11e9b1e4e5985dca719e
291,Volume lower ,4BrX8aDqK2cLZRYl-9d119500453111e9b1e4e5985dca719e
292,Turned the temperature in the bedroom up ,4BrX8aDqK2cLZRYl-9d3aa830452e11e9b1e4e5985dca719e
293,Turn the lambourne ,4BrX8aDqK2cLZRYl-9e203b50453011e9b1e4e5985dca719e
294,Washroom lights on ,4BrX8aDqK2cLZRYl-9ef211a0452d11e9b1e4e5985dca719e
295,Turned down the heat in the bathroom ,4BrX8aDqK2cLZRYl-9ff42610453211e9b1e4e5985dca719e
296,Decrease the volume ,4BrX8aDqK2cLZRYl-a00d21c0453111e9b1e4e5985dca719e
297,Turn up the better of heat ,4BrX8aDqK2cLZRYl-a01e6730452e11e9b1e4e5985dca719e
298,Fetch my socks ,4BrX8aDqK2cLZRYl-a0673a90452f11e9b1e4e5985dca719e
299,La bonne ,4BrX8aDqK2cLZRYl-a0ad75e0453011e9b1e4e5985dca719e
300,Turn on the bathroom lights ,4BrX8aDqK2cLZRYl-a25efdd0452d11e9b1e4e5985dca719e
301,Decrease on levels ,4BrX8aDqK2cLZRYl-a2efa840453111e9b1e4e5985dca719e
302,Turn the bedroom heat up ,4BrX8aDqK2cLZRYl-a322f4a0452e11e9b1e4e5985dca719e
303,Bring me my shoes ,4BrX8aDqK2cLZRYl-a3252210452f11e9b1e4e5985dca719e
304,Turned the heat down the bathroom ,4BrX8aDqK2cLZRYl-a33ff5b0453211e9b1e4e5985dca719e
305,Turn off the lamp ,4BrX8aDqK2cLZRYl-a37fcfc0453011e9b1e4e5985dca719e
306,Too loud ,4BrX8aDqK2cLZRYl-a576ef60453111e9b1e4e5985dca719e
307,Give me my shoes ,4BrX8aDqK2cLZRYl-a5fc0fd0452f11e9b1e4e5985dca719e
308,Turn the bow from lights on ,4BrX8aDqK2cLZRYl-a60e9850452d11e9b1e4e5985dca719e
309,Turn the lamp off ,4BrX8aDqK2cLZRYl-a6257450453011e9b1e4e5985dca719e
310,Bedroom heat up ,4BrX8aDqK2cLZRYl-a62c8b20452e11e9b1e4e5985dca719e
311,Decrease the temperature in the bathroom ,4BrX8aDqK2cLZRYl-a63f5300453211e9b1e4e5985dca719e
312,That's too long ,4BrX8aDqK2cLZRYl-a7fcd6f0453111e9b1e4e5985dca719e
313,Bring shoes ,4BrX8aDqK2cLZRYl-a8d2fd90452f11e9b1e4e5985dca719e
314,Switch off a lamp ,4BrX8aDqK2cLZRYl-a9011d00453011e9b1e4e5985dca719e
315,Decrease the heating in the bathroom ,4BrX8aDqK2cLZRYl-a9331790453211e9b1e4e5985dca719e
316,Increase the temperature in the bedroom ,4BrX8aDqK2cLZRYl-a9ae85f0452e11e9b1e4e5985dca719e
317,Switch on the bathroom lights ,4BrX8aDqK2cLZRYl-aa0a08e0452d11e9b1e4e5985dca719e
318,Far too loud ,4BrX8aDqK2cLZRYl-aaaa6ac0453111e9b1e4e5985dca719e
319,Lamp off ,4BrX8aDqK2cLZRYl-ab7f8a80453011e9b1e4e5985dca719e
320,Bathroom he'd down ,4BrX8aDqK2cLZRYl-abb70350453211e9b1e4e5985dca719e
321,Bring my shoes ,4BrX8aDqK2cLZRYl-abf3c590452f11e9b1e4e5985dca719e
322,Increase the hearing in the better ,4BrX8aDqK2cLZRYl-ad4f0540452e11e9b1e4e5985dca719e
323,Make a quieter ,4BrX8aDqK2cLZRYl-ad7cc4a0453111e9b1e4e5985dca719e
324,Lights on the bathroom ,4BrX8aDqK2cLZRYl-ad929360452d11e9b1e4e5985dca719e
325,Paul's music ,4BrX8aDqK2cLZRYl-ae382ff0453211e9b1e4e5985dca719e
326,Switched the light on ,4BrX8aDqK2cLZRYl-ae39ef90453011e9b1e4e5985dca719e
327,Go get me my shoes ,4BrX8aDqK2cLZRYl-af3b0150452f11e9b1e4e5985dca719e
328,Bathroom lights on ,4BrX8aDqK2cLZRYl-b085bbb0452d11e9b1e4e5985dca719e
329,Stop music ,4BrX8aDqK2cLZRYl-b0ae3900453211e9b1e4e5985dca719e
330,Turn up the washroom temperature ,4BrX8aDqK2cLZRYl-b0b16a20452e11e9b1e4e5985dca719e
331,It's too loud turned down ,4BrX8aDqK2cLZRYl-b0b35e90453111e9b1e4e5985dca719e
332,Turn on the kitchen lights ,4BrX8aDqK2cLZRYl-b1525320453011e9b1e4e5985dca719e
333,Fetch my shoes ,4BrX8aDqK2cLZRYl-b210dda0452f11e9b1e4e5985dca719e
334,Stop ,4BrX8aDqK2cLZRYl-b32b1fe0453211e9b1e4e5985dca719e
335,Switch the lights off ,4BrX8aDqK2cLZRYl-b398c810452d11e9b1e4e5985dca719e
336,During the temperature up in the washroom ,4BrX8aDqK2cLZRYl-b3f4ae40452e11e9b1e4e5985dca719e
337,It's too loud turn the volume down ,4BrX8aDqK2cLZRYl-b43d96c0453111e9b1e4e5985dca719e
338,Allow a different language ,4BrX8aDqK2cLZRYl-b4f2a0d0452f11e9b1e4e5985dca719e
339,Play music ,4BrX8aDqK2cLZRYl-b5d27220453211e9b1e4e5985dca719e
340,Turn off the kitchen lights ,4BrX8aDqK2cLZRYl-b6d99b30452d11e9b1e4e5985dca719e
341,Increase the temperature ,4BrX8aDqK2cLZRYl-b711ec70453111e9b1e4e5985dca719e
342,Turn up the heat in the washroom ,4BrX8aDqK2cLZRYl-b7440050452e11e9b1e4e5985dca719e
343,Use a different language ,4BrX8aDqK2cLZRYl-b7e999b0452f11e9b1e4e5985dca719e
344,Resumed music ,4BrX8aDqK2cLZRYl-b84f31f0453211e9b1e4e5985dca719e
345,During the lights off in the kitchen ,4BrX8aDqK2cLZRYl-ba5ddff0452d11e9b1e4e5985dca719e
346,Turn the heat up in the washroom ,4BrX8aDqK2cLZRYl-ba6ae2d0452e11e9b1e4e5985dca719e
347,Bring me the newspaper ,4BrX8aDqK2cLZRYl-bafc2980453211e9b1e4e5985dca719e
348,Changed the language ,4BrX8aDqK2cLZRYl-bb15ac50452f11e9b1e4e5985dca719e
349,Increase the heating ,4BrX8aDqK2cLZRYl-bc0355c0453111e9b1e4e5985dca719e
350,Washroom heat up ,4BrX8aDqK2cLZRYl-bd6f9750452e11e9b1e4e5985dca719e
351,Get me the newspaper ,4BrX8aDqK2cLZRYl-bd6f9a80453211e9b1e4e5985dca719e
352,So i charles the lights in the kitchen ,4BrX8aDqK2cLZRYl-bdfed470452d11e9b1e4e5985dca719e
353,Switched the language ,4BrX8aDqK2cLZRYl-be29ca20452f11e9b1e4e5985dca719e
354,Can you increase the heating ,4BrX8aDqK2cLZRYl-bf2185b0453111e9b1e4e5985dca719e
355,Switch on the kitchen lights ,4BrX8aDqK2cLZRYl-bf91a210453011e9b1e4e5985dca719e
356,Bring the newspaper ,4BrX8aDqK2cLZRYl-c019abe0453211e9b1e4e5985dca719e
357,Switch language ,4BrX8aDqK2cLZRYl-c0d5b040452f11e9b1e4e5985dca719e
358,Switch the lights off in the kitchen ,4BrX8aDqK2cLZRYl-c1d271b0452d11e9b1e4e5985dca719e
359,Increase the temperature in the washroom ,4BrX8aDqK2cLZRYl-c1ea22f0452e11e9b1e4e5985dca719e
360,Could you increase the heeding please ,4BrX8aDqK2cLZRYl-c2a09a50453111e9b1e4e5985dca719e
361,Bring newspaper ,4BrX8aDqK2cLZRYl-c2a2eed0453211e9b1e4e5985dca719e
362,Turn the lights on in the kitchen ,4BrX8aDqK2cLZRYl-c31f5cb0453011e9b1e4e5985dca719e
363,Switch languages ,4BrX8aDqK2cLZRYl-c3814840452f11e9b1e4e5985dca719e
364,Make it hotter ,4BrX8aDqK2cLZRYl-c51a73f0453111e9b1e4e5985dca719e
365,Lights off in the kitchen ,4BrX8aDqK2cLZRYl-c51fef00452d11e9b1e4e5985dca719e
366,Go get the newspaper ,4BrX8aDqK2cLZRYl-c554a150453211e9b1e4e5985dca719e
367,Increase the hearing in the washroom ,4BrX8aDqK2cLZRYl-c578a0e0452e11e9b1e4e5985dca719e
368,Changed system language ,4BrX8aDqK2cLZRYl-c6699b20452f11e9b1e4e5985dca719e
369,Such on the lights in the kitchen ,4BrX8aDqK2cLZRYl-c68c6ff0453011e9b1e4e5985dca719e
370,More hee ,4BrX8aDqK2cLZRYl-c7797290453111e9b1e4e5985dca719e
371,Fetch the newspaper ,4BrX8aDqK2cLZRYl-c7f36810453211e9b1e4e5985dca719e
372,Kitchen lights off ,4BrX8aDqK2cLZRYl-c855c5a0452d11e9b1e4e5985dca719e
373,Open language settings ,4BrX8aDqK2cLZRYl-c9138570452f11e9b1e4e5985dca719e
374,Lights on in the kitchen ,4BrX8aDqK2cLZRYl-c9d0c580453011e9b1e4e5985dca719e
375,He'd up ,4BrX8aDqK2cLZRYl-c9ee4320453111e9b1e4e5985dca719e
376,Bring me some juice ,4BrX8aDqK2cLZRYl-caa4f380453211e9b1e4e5985dca719e
377,Czernova lights in the bedroom ,4BrX8aDqK2cLZRYl-cbc12b30452d11e9b1e4e5985dca719e
378,Turn on the lights ,4BrX8aDqK2cLZRYl-cbdf5700452c11e9b1e4e5985dca719e
379,Said the language ,4BrX8aDqK2cLZRYl-cbe1c0a0452f11e9b1e4e5985dca719e
380,Kitchen lights on ,4BrX8aDqK2cLZRYl-ccebe830453011e9b1e4e5985dca719e
381,Turn of the temperature in the kitchen ,4BrX8aDqK2cLZRYl-cd520790453111e9b1e4e5985dca719e
382,Turn the bedroom lights off ,4BrX8aDqK2cLZRYl-cf092a40452d11e9b1e4e5985dca719e
383,Turn off the lights ,4BrX8aDqK2cLZRYl-cff92500452c11e9b1e4e5985dca719e
384,Bring some juice ,4BrX8aDqK2cLZRYl-d01f3be0453211e9b1e4e5985dca719e
385,Switched the kitchen lights on ,4BrX8aDqK2cLZRYl-d023e1b0453011e9b1e4e5985dca719e
386,Turn the kitchen temperature up ,4BrX8aDqK2cLZRYl-d045a510453111e9b1e4e5985dca719e
387,Set language to chinese ,4BrX8aDqK2cLZRYl-d2524fe0452f11e9b1e4e5985dca719e
388,Switch off the lights in the bedroom ,4BrX8aDqK2cLZRYl-d2e293e0452d11e9b1e4e5985dca719e
389,Bring juice ,4BrX8aDqK2cLZRYl-d2ed7710453211e9b1e4e5985dca719e
390,Turn the kitchen lights on ,4BrX8aDqK2cLZRYl-d34c98f0453011e9b1e4e5985dca719e
391,Change language ,4BrX8aDqK2cLZRYl-d36722a0452c11e9b1e4e5985dca719e
392,Increase the temperature in the kitchen ,4BrX8aDqK2cLZRYl-d3c507d0453111e9b1e4e5985dca719e
393,Turn up the bathroom temperature ,4BrX8aDqK2cLZRYl-d539d4e0452e11e9b1e4e5985dca719e
394,Set language to german ,4BrX8aDqK2cLZRYl-d594d0b0452f11e9b1e4e5985dca719e
395,Go get me some juice ,4BrX8aDqK2cLZRYl-d5a7b510453211e9b1e4e5985dca719e
396,Switched the bedroom lights off ,4BrX8aDqK2cLZRYl-d6911cf0452d11e9b1e4e5985dca719e
397,Turn on the lights and the bedroom ,4BrX8aDqK2cLZRYl-d69b9ce0453011e9b1e4e5985dca719e
398,Increase the heating in the kitchen ,4BrX8aDqK2cLZRYl-d7245f70453111e9b1e4e5985dca719e
399,Paused the music ,4BrX8aDqK2cLZRYl-d73086b0452c11e9b1e4e5985dca719e
400,Bring me my socks ,4BrX8aDqK2cLZRYl-d87023e0453211e9b1e4e5985dca719e
401,During the temperature up in the bathroom ,4BrX8aDqK2cLZRYl-d876d770452e11e9b1e4e5985dca719e
402,Said language to corene ,4BrX8aDqK2cLZRYl-d89f78a0452f11e9b1e4e5985dca719e
403,Turn the bedroom lights on ,4BrX8aDqK2cLZRYl-d9654430453011e9b1e4e5985dca719e
404,Lights off in the better ,4BrX8aDqK2cLZRYl-d9c96490452d11e9b1e4e5985dca719e
405,Resumed ,4BrX8aDqK2cLZRYl-da54f830452c11e9b1e4e5985dca719e
406,Turn up the heat in the bathroom ,4BrX8aDqK2cLZRYl-db80e320452e11e9b1e4e5985dca719e
407,Said language to english ,4BrX8aDqK2cLZRYl-db99f3f0452f11e9b1e4e5985dca719e
408,Switch on the lights on the bedroom ,4BrX8aDqK2cLZRYl-dcb0c5b0453011e9b1e4e5985dca719e
409,Then room lights off ,4BrX8aDqK2cLZRYl-dd2316e0452d11e9b1e4e5985dca719e
410,Bring socks ,4BrX8aDqK2cLZRYl-dd8038c0453211e9b1e4e5985dca719e
411,Volume down ,4BrX8aDqK2cLZRYl-ddb1b7c0452c11e9b1e4e5985dca719e
412,During the heat up in the bathroom ,4BrX8aDqK2cLZRYl-de645400452e11e9b1e4e5985dca719e
413,Set my device to chinese ,4BrX8aDqK2cLZRYl-de9ea870452f11e9b1e4e5985dca719e
414,So much the better lights on ,4BrX8aDqK2cLZRYl-df649b10453011e9b1e4e5985dca719e
415,Kitchen heat up ,4BrX8aDqK2cLZRYl-dfd6a150453111e9b1e4e5985dca719e
416,Bring my socks ,4BrX8aDqK2cLZRYl-e02281f0453211e9b1e4e5985dca719e
417,Turn off the washroom lights ,4BrX8aDqK2cLZRYl-e0367160452d11e9b1e4e5985dca719e
418,Bathroom heat up ,4BrX8aDqK2cLZRYl-e10082b0452e11e9b1e4e5985dca719e
419,Turn the lights on ,4BrX8aDqK2cLZRYl-e1501430452c11e9b1e4e5985dca719e
420,Lights on in the bedroom ,4BrX8aDqK2cLZRYl-e22df440453011e9b1e4e5985dca719e
421,Turn of the temperature in the bedroom ,4BrX8aDqK2cLZRYl-e2e80000453111e9b1e4e5985dca719e
422,Go gave me my socks ,4BrX8aDqK2cLZRYl-e2ee2510453211e9b1e4e5985dca719e
423,O k now switch the main language to chinese ,4BrX8aDqK2cLZRYl-e3613990452f11e9b1e4e5985dca719e
424,Switch off the washroom lights ,4BrX8aDqK2cLZRYl-e3676600452d11e9b1e4e5985dca719e
425,Increase the temperature in the bathroom ,4BrX8aDqK2cLZRYl-e4280170452e11e9b1e4e5985dca719e
426,Bedroom lights on ,4BrX8aDqK2cLZRYl-e4c5b620453011e9b1e4e5985dca719e
427,Switch on the lights ,4BrX8aDqK2cLZRYl-e4ccb7d0452c11e9b1e4e5985dca719e
428,Fetch my socks ,4BrX8aDqK2cLZRYl-e5798ae0453211e9b1e4e5985dca719e
429,During the temperature in the bedroom up ,4BrX8aDqK2cLZRYl-e62fb0f0453111e9b1e4e5985dca719e
430,Lights off in the washroom ,4BrX8aDqK2cLZRYl-e68d3710452d11e9b1e4e5985dca719e
431,Increase the heating in the bathroom ,4BrX8aDqK2cLZRYl-e73ede60452e11e9b1e4e5985dca719e
432,Turn on the washroom lights ,4BrX8aDqK2cLZRYl-e7806950453011e9b1e4e5985dca719e
433,Lightsome ,4BrX8aDqK2cLZRYl-e7a3f3b0452c11e9b1e4e5985dca719e
434,O k knows which the main language to german ,4BrX8aDqK2cLZRYl-e7b5c6a0452f11e9b1e4e5985dca719e
435,Bring me my shoes ,4BrX8aDqK2cLZRYl-e8404c00453211e9b1e4e5985dca719e
436,Turn up the bedroom he ,4BrX8aDqK2cLZRYl-e8ba0550453111e9b1e4e5985dca719e
437,Washroom lights off ,4BrX8aDqK2cLZRYl-e9a8a7e0452d11e9b1e4e5985dca719e
438,Make it cooler ,4BrX8aDqK2cLZRYl-e9d4cb80452e11e9b1e4e5985dca719e
439,Turn the washroom lights on ,4BrX8aDqK2cLZRYl-ea2c0150453011e9b1e4e5985dca719e
440,Get me my shoes ,4BrX8aDqK2cLZRYl-eb4ec480453211e9b1e4e5985dca719e
441,Switch off the lights ,4BrX8aDqK2cLZRYl-eb51e080452c11e9b1e4e5985dca719e
442,Turn the bedroom heat up ,4BrX8aDqK2cLZRYl-eb775090453111e9b1e4e5985dca719e
443,Turn volume up ,4BrX8aDqK2cLZRYl-ec382c60452d11e9b1e4e5985dca719e
444,Less hee ,4BrX8aDqK2cLZRYl-ec446bf0452e11e9b1e4e5985dca719e
445,Oh carrying us which the main language to corene ,4BrX8aDqK2cLZRYl-ec6cbf00452f11e9b1e4e5985dca719e
446,Switch on the watch from lights ,4BrX8aDqK2cLZRYl-ed7a9010453011e9b1e4e5985dca719e
447,Bring shoes ,4BrX8aDqK2cLZRYl-edd7b950453211e9b1e4e5985dca719e
448,Bedroom heat up ,4BrX8aDqK2cLZRYl-ee6ee5b0453111e9b1e4e5985dca719e
449,Turn the lights off ,4BrX8aDqK2cLZRYl-eeac7d30452c11e9b1e4e5985dca719e
450,He down ,4BrX8aDqK2cLZRYl-eebd0d10452e11e9b1e4e5985dca719e
451,Turn sound up ,4BrX8aDqK2cLZRYl-eebd50a0452d11e9b1e4e5985dca719e
452,Bring my shoes ,4BrX8aDqK2cLZRYl-f08d3c60453211e9b1e4e5985dca719e
453,Lights on in the wash em ,4BrX8aDqK2cLZRYl-f0c463e0453011e9b1e4e5985dca719e
454,O k now switch the main language to english ,4BrX8aDqK2cLZRYl-f0cbac50452f11e9b1e4e5985dca719e
455,Turn it up ,4BrX8aDqK2cLZRYl-f1519010452d11e9b1e4e5985dca719e
456,Decrease the temperature ,4BrX8aDqK2cLZRYl-f17af490452e11e9b1e4e5985dca719e
457,Increase the temperature in the bedroom ,4BrX8aDqK2cLZRYl-f1fa2f50453111e9b1e4e5985dca719e
458,Lights off ,4BrX8aDqK2cLZRYl-f2237b80452c11e9b1e4e5985dca719e
459,Decrease the heating ,4BrX8aDqK2cLZRYl-f3e9d1b0452e11e9b1e4e5985dca719e
460,Go get me my shoes ,4BrX8aDqK2cLZRYl-f3f853d0453211e9b1e4e5985dca719e
461,Meg it louder ,4BrX8aDqK2cLZRYl-f4317e80452d11e9b1e4e5985dca719e
462,Washroom light on ,4BrX8aDqK2cLZRYl-f464e330453011e9b1e4e5985dca719e
463,Said my phones language to chinese ,4BrX8aDqK2cLZRYl-f4966ff0452f11e9b1e4e5985dca719e
464,Increase the heating in the bedroom ,4BrX8aDqK2cLZRYl-f548be10453111e9b1e4e5985dca719e
465,Volume up ,4BrX8aDqK2cLZRYl-f56a6920452c11e9b1e4e5985dca719e
466,Louder ,4BrX8aDqK2cLZRYl-f6c9dca0452d11e9b1e4e5985dca719e
467,Could you decrease the heating ,4BrX8aDqK2cLZRYl-f70c2050452e11e9b1e4e5985dca719e
468,Set my phones language to german ,4BrX8aDqK2cLZRYl-f81a3f80452f11e9b1e4e5985dca719e
469,Turn up the washroom temperature ,4BrX8aDqK2cLZRYl-f8765750453111e9b1e4e5985dca719e
470,Turn up the volume ,4BrX8aDqK2cLZRYl-fa06ad90452c11e9b1e4e5985dca719e
471,Volume max ,4BrX8aDqK2cLZRYl-fa0c3660452d11e9b1e4e5985dca719e
472,Turn the bathroom lights on ,4BrX8aDqK2cLZRYl-fa2a1740453011e9b1e4e5985dca719e
473,Could you decrease the heeding please ,4BrX8aDqK2cLZRYl-fa63afc0452e11e9b1e4e5985dca719e
474,Turn the temperature up in the washroom ,4BrX8aDqK2cLZRYl-fb5f1f60453111e9b1e4e5985dca719e
475,Set my phones language to korean ,4BrX8aDqK2cLZRYl-fc7e35e0452f11e9b1e4e5985dca719e
476,Louder please ,4BrX8aDqK2cLZRYl-fd0b4590452d11e9b1e4e5985dca719e
477,Switch on the bathroom lights ,4BrX8aDqK2cLZRYl-fd2073e0453011e9b1e4e5985dca719e
478,Turn down the temperature in the kitchen ,4BrX8aDqK2cLZRYl-fd814370452e11e9b1e4e5985dca719e
479,Turned the volume up ,4BrX8aDqK2cLZRYl-fdb361e0452c11e9b1e4e5985dca719e
480,Turn up the heat and the washroom ,4BrX8aDqK2cLZRYl-fe51d280453111e9b1e4e5985dca719e
481,Lamp on ,7B4XmNppyrCK977p-00185b1045c911e98ec07bf21d1cfe30
482,Switch off the lights ,7B4XmNppyrCK977p-008773c045cd11e99992dfba019cb646
483,Pause music ,7B4XmNppyrCK977p-00b54fa045cf11e99992dfba019cb646
484,I couldn't hear anything turn up the volume ,7B4XmNppyrCK977p-00d8848045ce11e99992dfba019cb646
485,Turned down the heat in the washroom ,7B4XmNppyrCK977p-00f1ead045cc11e99992dfba019cb646
486,Stop music ,7B4XmNppyrCK977p-02f7c59045cf11e99992dfba019cb646
487,Turn off the land ,7B4XmNppyrCK977p-0316ce0045c911e98ec07bf21d1cfe30
488,Turned the light off ,7B4XmNppyrCK977p-03379fa045cd11e99992dfba019cb646
489,The video sound is too low turn up the volume ,7B4XmNppyrCK977p-043f7d4045ce11e99992dfba019cb646
490,Stop ,7B4XmNppyrCK977p-04fac18045cf11e99992dfba019cb646
491,Lights off ,7B4XmNppyrCK977p-056f8e4045cd11e99992dfba019cb646
492,Turned the lamp off ,7B4XmNppyrCK977p-0609f65045c911e98ec07bf21d1cfe30
493,Decrease volume ,7B4XmNppyrCK977p-06a4e48045ce11e99992dfba019cb646
494,Play music ,7B4XmNppyrCK977p-0725b7d045cf11e99992dfba019cb646
495,Volume up ,7B4XmNppyrCK977p-078f610045cd11e99992dfba019cb646
496,Turn the heat down in the washroom ,7B4XmNppyrCK977p-07a0948045cc11e99992dfba019cb646
497,To quiet ,7B4XmNppyrCK977p-08cc86d045cb11e99992dfba019cb646
498,Switch off the lamp ,7B4XmNppyrCK977p-08f1acf045c911e98ec07bf21d1cfe30
499,Turn volume down ,7B4XmNppyrCK977p-091dfad045ce11e99992dfba019cb646
500,Resume music ,7B4XmNppyrCK977p-09aab50045cf11e99992dfba019cb646
501,Turn up the volume ,7B4XmNppyrCK977p-0a0d0b3045cd11e99992dfba019cb646
502,Decrease the temperature in the washroom ,7B4XmNppyrCK977p-0abfd5e045cc11e99992dfba019cb646
503,That's too quiet ,7B4XmNppyrCK977p-0ba6cff045cb11e99992dfba019cb646
504,Turn sound down ,7B4XmNppyrCK977p-0be901b045ce11e99992dfba019cb646
505,Bring me the newspaper ,7B4XmNppyrCK977p-0c3a127045cf11e99992dfba019cb646
506,Turned the volume up ,7B4XmNppyrCK977p-0ca84f8045cd11e99992dfba019cb646
507,Decrease the heating in the washroom ,7B4XmNppyrCK977p-0df8449045cc11e99992dfba019cb646
508,Far too quiet ,7B4XmNppyrCK977p-0e1781d045cb11e99992dfba019cb646
509,Decrease audio volume ,7B4XmNppyrCK977p-0e7c08a045ce11e99992dfba019cb646
510,Get me the newspaper ,7B4XmNppyrCK977p-0ecb92c045cf11e99992dfba019cb646
511,Make the music louder ,7B4XmNppyrCK977p-0f4c6d7045cd11e99992dfba019cb646
512,Lamp off ,7B4XmNppyrCK977p-0f56073045c911e98ec07bf21d1cfe30
513,Turned the sound up ,7B4XmNppyrCK977p-10b86b7045cb11e99992dfba019cb646
514,Washroom heat down ,7B4XmNppyrCK977p-10da2ed045cc11e99992dfba019cb646
515,Bring the newspaper ,7B4XmNppyrCK977p-113d07f045cf11e99992dfba019cb646
516,Reduce oriel volume ,7B4XmNppyrCK977p-1144506045ce11e99992dfba019cb646
517,Turned down the volume ,7B4XmNppyrCK977p-12377f7045cd11e99992dfba019cb646
518,Turn it down ,7B4XmNppyrCK977p-1391e9e045ce11e99992dfba019cb646
519,Bring newspaper ,7B4XmNppyrCK977p-13c5608045cf11e99992dfba019cb646
520,Turned down the bathroom temperature ,7B4XmNppyrCK977p-14102c8045cc11e99992dfba019cb646
521,I need to hear this increase the volume ,7B4XmNppyrCK977p-1415792045cb11e99992dfba019cb646
522,Turn the volume down ,7B4XmNppyrCK977p-14cea51045cd11e99992dfba019cb646
523,Quieter ,7B4XmNppyrCK977p-15c51d9045ce11e99992dfba019cb646
524,Switched the lights on ,7B4XmNppyrCK977p-15dbcc2045c911e98ec07bf21d1cfe30
525,Go get the newspaper ,7B4XmNppyrCK977p-165b9bc045cf11e99992dfba019cb646
526,Turn the temperature down in the bathroom ,7B4XmNppyrCK977p-17292c5045cc11e99992dfba019cb646
527,I couldn't hear anything turn up the volume ,7B4XmNppyrCK977p-173297a045cb11e99992dfba019cb646
528,Make the music softer ,7B4XmNppyrCK977p-176ecb6045cd11e99992dfba019cb646
529,Volume mute ,7B4XmNppyrCK977p-18682a1045ce11e99992dfba019cb646
530,That's the newspaper ,7B4XmNppyrCK977p-191fc4d045cf11e99992dfba019cb646
531,Turn on the kitchen lights ,7B4XmNppyrCK977p-19304e5045c911e98ec07bf21d1cfe30
532,Turned up the temperature ,7B4XmNppyrCK977p-19b6e6a045cd11e99992dfba019cb646
533,This pity or sound as too low turn up the volume ,7B4XmNppyrCK977p-1aba5ed045cb11e99992dfba019cb646
534,Lowered the volume ,7B4XmNppyrCK977p-1aff4fb045ce11e99992dfba019cb646
535,Bring me some juice ,7B4XmNppyrCK977p-1b94474045cf11e99992dfba019cb646
536,Turn the temperature up ,7B4XmNppyrCK977p-1c0d59c045cd11e99992dfba019cb646
537,Switch on the kitchen lights ,7B4XmNppyrCK977p-1c7a704045c911e98ec07bf21d1cfe30
538,Decrease volume ,7B4XmNppyrCK977p-1d31042045cb11e99992dfba019cb646
539,Volume lower ,7B4XmNppyrCK977p-1d6e53e045ce11e99992dfba019cb646
540,Get me some juice ,7B4XmNppyrCK977p-1e3a881045cf11e99992dfba019cb646
541,Turn up the heat ,7B4XmNppyrCK977p-1e46cf0045cd11e99992dfba019cb646
542,Turned the lights on in the kitchen ,7B4XmNppyrCK977p-1fbe50a045c911e98ec07bf21d1cfe30
543,Turn volume down ,7B4XmNppyrCK977p-1fc0fdd045cb11e99992dfba019cb646
544,Decrease the volume ,7B4XmNppyrCK977p-2007273045ce11e99992dfba019cb646
545,Turned the heat up ,7B4XmNppyrCK977p-2098d55045cd11e99992dfba019cb646
546,Bring some juice ,7B4XmNppyrCK977p-209ce21045cf11e99992dfba019cb646
547,Turn sounded down ,7B4XmNppyrCK977p-22b2c69045cb11e99992dfba019cb646
548,Switch on the lights in the kitchen ,7B4XmNppyrCK977p-22dea37045c911e98ec07bf21d1cfe30
549,Bring juice ,7B4XmNppyrCK977p-22eb65f045cf11e99992dfba019cb646
550,Turn down the temperature ,7B4XmNppyrCK977p-230604c045cd11e99992dfba019cb646
551,Decrease sound levels ,7B4XmNppyrCK977p-230b186045ce11e99992dfba019cb646
552,Too loud ,7B4XmNppyrCK977p-2550748045ce11e99992dfba019cb646
